36 .5,,,95.0217061,-13.4159317,38.6497843,,,0.345606377,0.367126207,0.372095744,0.374639789,0.376623223,0.384822339,0.413921217,0.477144599,0.598728339,0.753607492,0.881379763,0.940109789,0.956730346,0.955640872,0.946659942,0.929790636,0.911945482,0.899617771,0.891608894,0.887372216,0.884274463,0.881761094,0.883797228,0.880897065,0.883749982,0.892914295,0.895610114,0.89528652,0.89287283,0.89187634,0.89194264,/Users/GoergeH/.SampleComparator/data/NIX samples/36 .5.csv,
36B 2I PP,,,98.4065177,-20.8555932,68.0764301,,,0.156273792,0.187293063,0.187463984,0.177056576,0.170354163,0.173986266,0.212936441,0.298520337,0.467288802,0.712854405,0.952040652,1.07692901,1.10961652,1.10061495,1.07620569,1.04685962,1.02088785,1.00279792,0.990812143,0.979177415,0.969422241,0.960207164,0.954285642,0.945312142,0.943177064,0.947720786,0.946965337,0.944712738,0.941993395,0.9396649,0.937448581,/Users/GoergeH/.SampleComparator/data/holo/36B 2I PP.csv,
36B 2IW,,,84.5173578,-16.629396,54.0349749,,,0.0959034438,0.125131212,0.133476322,0.135481422,0.137019113,0.140858581,0.175250977,0.255008976,0.394713352,0.552752674,0.667438924,0.711356044,0.719075839,0.717344741,0.709755202,0.697775304,0.685710907,0.678438703,0.671529551,0.669946492,0.666689515,0.663002789,0.660847485,0.657278498,0.65627418,0.657410026,0.652226388,0.646925648,0.644448618,0.642149131,0.636842251,/Users/GoergeH/.SampleComparator/data/holo/36B 2IW.csv,
36B I PP,,,98.8091539,-18.2750441,56.0380397,,,0.212735713,0.263003568,0.273387164,0.262899061,0.255380114,0.261917641,0.307823787,0.403676619,0.575148682,0.793496768,0.978307446,1.06457396,1.08606931,1.07950846,1.06322046,1.04178957,1.02230926,1.00853773,0.999857922,0.991304,0.98372364,0.975391924,0.969192644,0.959809144,0.957297762,0.961514076,0.960616171,0.95810324,0.95507894,0.952869972,0.950472534,/Users/GoergeH/.SampleComparator/data/holo/36B I PP.csv,
36IW LF,,,85.5885495,-11.7537185,32.2712164,,,0.2250903,0.271658033,0.293002993,0.29510659,0.296266506,0.30562831,0.345561375,0.423604478,0.532501638,0.630963604,0.68982327,0.708892763,0.711522718,0.710692743,0.708141387,0.701668421,0.694824159,0.691332122,0.686564048,0.686179896,0.683541139,0.680023511,0.676947792,0.672441165,0.670391838,0.669613103,0.662182768,0.655819456,0.653369566,0.650441011,0.643567363,/Users/GoergeH/.SampleComparator/data/holo/36IW LF.csv,
37B,,,96.7610591,-22.7839764,77.5791773,,,0.11387184,0.14093407,0.141819646,0.136393686,0.130971034,0.129379412,0.149303521,0.197454224,0.29880926,0.499864558,0.80168287,1.02857077,1.11319737,1.10876906,1.07584798,1.0439086,1.01546121,0.994523843,0.977094273,0.954468052,0.923514764,0.887923419,0.858397802,0.836091995,0.822205782,0.814239522,0.813426375,0.820627511,0.83064882,0.838843783,0.84852765,/Users/GoergeH/.SampleComparator/data/TSeries2/37B/37B.csv,
37B PP,,,96.7260827,-25.3598371,84.8836304,,,0.08186956,0.0993957892,0.099676018,0.0968398675,0.0933402181,0.0923321719,0.113136624,0.161878218,0.264626861,0.473868072,0.794914484,1.04037472,1.13432233,1.13038731,1.09278659,1.05683482,1.02376811,0.998120089,0.97656103,0.948367019,0.909505526,0.865928868,0.830450257,0.805040101,0.788619022,0.77872769,0.778139909,0.787510375,0.80061541,0.811218758,0.823929568,/Users/GoergeH/.SampleComparator/data/TSeries2/37B/37B PP.csv,
37B PP[BKG-],2767,,96.7260827,-25.3598371,84.8836304,,19.473,-0.558528088,-0.7140503748,-0.850901162,-0.8642026555,-0.8644870319,-0.8702647811,-0.851372406,-0.805589686,-0.713364601,-0.511461377,-0.191963136,0.053800309,0.147677526,0.146414423,0.107545058,0.074181699,0.042801582,0.016567746,-0.006407877,-0.035004596,-0.072711408,-0.112380128,-0.142867863,-0.158896367,-0.171976049,-0.183983843,-0.182679892,-0.171242674,-0.156278571,-0.143474659,-0.127508323,/Users/GoergeH/.SampleComparator/data/TSeries2/37B/37B PP[BKG-].csv,
37B[BKG-],3139,,96.1762499,-25.0339259,86.9729174,,18.8642,-0.5586633359,-0.7148128275,-0.8541568124,-0.8691732755,-0.869891241,-0.8767268882,-0.863378301,-0.827485065,-0.750652602,-0.563135296,-0.238353371,0.028976719,0.140614886,0.144971393,0.102912388,0.066649059,0.033789352,0.00685956,-0.016945164,-0.045833031,-0.084060649,-0.124614537,-0.155459027,-0.171524942,-0.184527735,-0.19663014,-0.195631624,-0.184454103,-0.169350823,-0.156236927,-0.140409172,/Users/GoergeH/.SampleComparator/data/TSeries2/37B/37B[BKG-].csv,
37BL,,,96.7610591,-22.7839764,77.5791773,,,0.11387184,0.14093407,0.141819646,0.136393686,0.130971034,0.129379412,0.149303521,0.197454224,0.29880926,0.499864558,0.80168287,1.02857077,1.11319737,1.10876906,1.07584798,1.0439086,1.01546121,0.994523843,0.977094273,0.954468052,0.923514764,0.887923419,0.858397802,0.836091995,0.822205782,0.814239522,0.813426375,0.820627511,0.83064882,0.838843783,0.84852765,/Users/GoergeH/.SampleComparator/data/TSeries2/37B/37BL.csv,
37BL[BKG-],2840,,96.7610591,-22.7839764,77.5791773,,17.8123,-0.526525808,-0.672512094,-0.808757534,-0.824648837,-0.826856216,-0.833217541,-0.815205509,-0.77001368,-0.679182202,-0.485464891,-0.18519475,0.041996359,0.126552566,0.124796173,0.090606448,0.061255479,0.034494682,0.0129715,-0.005874634,-0.028903563,-0.05870217,-0.090385577,-0.114920318,-0.127844473,-0.138389289,-0.148472011,-0.147393426,-0.138125538,-0.126245161,-0.115849634,-0.102910241,/Users/GoergeH/.SampleComparator/data/TSeries2/37B/37BL[BKG-].csv,
3NF,,,89.1583695,5.77343513,61.0736542,,,0.20865793,0.211103385,0.198230947,0.19341897,0.191705545,0.195701366,0.206257497,0.22681433,0.258110533,0.291782846,0.328947355,0.38140745,0.510596911,0.689325511,0.874016126,0.935863713,0.938832343,0.935750961,0.933615188,0.930662731,0.92540135,0.918958783,0.913039565,0.903866331,0.900071402,0.901289185,0.900913219,0.901888013,0.903273066,0.904370685,0.905518353,/Users/GoergeH/.SampleComparator/data/NIX samples/3NF.csv,
3NF (corrected),,,89.1583695,5.77343513,61.0736542,,,-0.654711018,-0.677398021,-0.698959385,-0.708879898,-0.716567019,-0.722826774,-0.710881119,-0.687366902,-0.661173811,-0.633608888,-0.601076573,-0.550048937,-0.42073369,-0.239961585,-0.058387697,0.002987464,0.00690341,0.003983477,0.000840505,-0.003883561,-0.009981612,-0.016251981,-0.021231969,-0.023860772,-0.026082317,-0.02788347,-0.027759552,-0.025975883,-0.023413797,-0.021474819,-0.019695342,/Users/GoergeH/.SampleComparator/data/Analysis samples/3NF (corrected).csv,
409 (corrected),,,97.1490969,-16.0662228,59.1733264,,,-0.545168166,-0.561688398,-0.590386554,-0.598847012,-0.607274567,-0.618405456,-0.593887855,-0.515418351,-0.34867992,-0.136539559,0.026916047,0.088796241,0.090928041,0.077134629,0.058417896,0.04275779,0.03213648,0.025018592,0.01945895,0.014116486,0.010033369,0.006372393,0.003869097,0.002418856,0.001525839,0.001026491,0.000766039,0.000569682,0.000272989,5.08E-05,0.000478883,/Users/GoergeH/.SampleComparator/data/ELU analysis/409 (corrected).csv,
409E,,,98.0426516,-19.9392989,78.3417333,,,0.120574951,0.131444832,0.126965647,0.127726679,0.130862817,0.131897042,0.147855997,0.199519977,0.342455993,0.601832151,0.902654548,1.07790152,1.12247781,1.10512813,1.06789529,1.03483057,1.01263614,1.00184377,0.996993204,0.991827965,0.986724476,0.980449557,0.975137492,0.965971311,0.963277042,0.967328767,0.968142132,0.968147159,0.96694092,0.96625948,0.965900441,/Users/GoergeH/.SampleComparator/data/NIX samples/409E.csv,
409E (corrected),,,98.0426516,-19.9392989,78.3417333,,,-0.63768518,-0.663390855,-0.696961696,-0.706672187,-0.717123881,-0.731517186,-0.721218805,-0.676185941,-0.547067334,-0.301149846,-0.010345519,0.158693887,0.197444896,0.177397848,0.133909123,0.099005401,0.074126537,0.056808352,0.045461377,0.034396708,0.025458614,0.018368601,0.01369228,0.011089345,0.00948,0.00931708,0.009150724,0.008826574,0.008464635,0.008213381,0.008559148,/Users/GoergeH/.SampleComparator/data/ELU analysis/409E (corrected).csv,
409S,,,97.1490969,-16.0662228,59.1733264,,,0.194004173,0.210389699,0.210680659,0.214994033,0.222516522,0.229581997,0.262151609,0.34913818,0.531073491,0.759215593,0.936410308,1.00730193,1.01761548,1.00818336,0.996029317,0.982516448,0.974531909,0.973223666,0.973859251,0.974373639,0.974293868,0.971814911,0.968913317,0.960890174,0.958834847,0.96260788,0.964017391,0.964702984,0.963736435,0.963198562,0.962588429,/Users/GoergeH/.SampleComparator/data/NIX samples/409S.csv,
409T,,,97.730484,-16.7077833,64.4493083,,,0.171326344,0.187501803,0.186344534,0.189361344,0.196021348,0.201481541,0.229441176,0.308818976,0.488702079,0.733705878,0.940276742,1.0296154,1.04476023,1.03406199,1.01919921,1.00359901,0.994011998,0.991826435,0.99244227,0.992800335,0.992683172,0.990047773,0.987138788,0.978899598,0.976976991,0.981348813,0.983918448,0.985254586,0.98413221,0.983734548,0.983519952,/Users/GoergeH/.SampleComparator/data/NIX samples/409T.csv,
409T (corrected),,,97.730484,-16.7077833,64.4493083,,,-0.567845995,-0.584576294,-0.614722679,-0.624479701,-0.633769741,-0.646505912,-0.626598288,-0.555737555,-0.391051332,-0.162049274,0.030782481,0.111109711,0.118072791,0.103013259,0.081587789,0.063840352,0.051616569,0.043621361,0.038041969,0.032543182,0.028422673,0.024605255,0.022094568,0.02042828,0.019667983,0.019767424,0.020667096,0.021121284,0.020668764,0.020586769,0.021410406,/Users/GoergeH/.SampleComparator/data/ELU analysis/409T (corrected).csv,
47B H,,,86.0509522,-20.8918384,70.3432525,,,0.0757677803,0.0864935368,0.0839841217,0.0808318903,0.0788940539,0.0789539913,0.101199987,0.158382619,0.286659708,0.481268267,0.671348135,0.769315501,0.79579548,0.794015507,0.777116021,0.756451964,0.73720634,0.723193069,0.709102114,0.697515567,0.682834009,0.669341067,0.660945296,0.653954486,0.650727113,0.651489456,0.649791519,0.649205407,0.650157273,0.650008917,0.646859845,/Users/GoergeH/.SampleComparator/data/holo/47B H.csv,
47B LF,,,85.1399294,-17.0242835,55.2366242,,,0.106213182,0.134051556,0.140693729,0.140857577,0.141036148,0.143510535,0.172569826,0.243018473,0.377024621,0.54155006,0.669646382,0.722678065,0.734543324,0.73453176,0.728789409,0.71849068,0.707758625,0.700365345,0.691295942,0.685146928,0.675311188,0.665917099,0.660932799,0.655771931,0.654089113,0.655191918,0.653324366,0.652949115,0.654050966,0.653896471,0.650624772,/Users/GoergeH/.SampleComparator/data/holo/47B LF.csv,
50C H,,,86.1296793,-18.0256601,61.6311928,,,0.106071939,0.120597653,0.118317845,0.113669865,0.111648753,0.114408473,0.145673643,0.217934574,0.355372826,0.531492869,0.678673963,0.745450795,0.762872994,0.763603667,0.755843043,0.744329433,0.734146436,0.727715711,0.718695442,0.711302658,0.6997901,0.687979122,0.679278533,0.671336909,0.666873753,0.665143629,0.662034452,0.661299169,0.66272223,0.662592947,0.659009397,/Users/GoergeH/.SampleComparator/data/holo/50C H.csv,
50C LF,,,84.2797262,-13.3691786,50.001527,,,0.111003791,0.149699534,0.160513058,0.161620354,0.163176239,0.168335398,0.201578592,0.275499036,0.398186902,0.531719784,0.628719409,0.669686854,0.683789492,0.689997852,0.693539699,0.693731924,0.693038483,0.693490108,0.689683219,0.687114259,0.678879162,0.670093695,0.66400667,0.657886088,0.654807945,0.654414713,0.652232428,0.652656317,0.655359487,0.656382461,0.65425247,/Users/GoergeH/.SampleComparator/data/holo/50C LF.csv,
50D LF,,,96.8049705,-11.6113015,39.2293483,,,0.360041598,0.385652622,0.393697182,0.395878911,0.396137993,0.404721449,0.437190135,0.505723198,0.629079898,0.776690841,0.892731984,0.946768165,0.968093018,0.974474808,0.97811385,0.976367335,0.974080602,0.972643514,0.96944205,0.962090313,0.950770378,0.939039846,0.931819499,0.922055642,0.919223885,0.9233495,0.930580695,0.939107736,0.94364663,0.946498752,0.949420174,/Users/GoergeH/.SampleComparator/data/holo/50D LF.csv,
50E LF,,,96.9243156,-10.5931969,37.9218577,,,0.378670563,0.398972402,0.406809409,0.410287946,0.410743326,0.420135061,0.4534325,0.520702779,0.640740077,0.78279527,0.893161039,0.944592237,0.9652433,0.971679727,0.975840469,0.974172453,0.971834222,0.971512099,0.970736682,0.966918588,0.960071623,0.952625891,0.948696295,0.940649192,0.939307968,0.94449385,0.949858705,0.955351452,0.957405885,0.958670775,0.960337977,/Users/GoergeH/.SampleComparator/data/holo/50E LF.csv,
51A1,,,96.2789116,-27.0451788,60.8373421,,,0.194065005,0.239510983,0.245782703,0.232352123,0.219013562,0.215688268,0.233924126,0.282281081,0.409441501,0.65199403,0.938277602,1.10047706,1.132382,1.10495901,1.05587018,1.00845102,0.969362577,0.94066,0.915755649,0.886881391,0.849773486,0.810024242,0.778618673,0.756206016,0.741700212,0.732245286,0.728395184,0.732660989,0.74201868,0.750173688,0.759481311,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A1.csv,
51A1 LF,,,95.7499295,-24.8738547,53.3800479,,,0.19671232,0.250864208,0.264650851,0.257712136,0.249353637,0.249269217,0.277904977,0.35324955,0.531896373,0.788720508,0.99398917,1.0628591,1.05576217,1.03085411,1.00078126,0.96867005,0.942255,0.923120439,0.905280848,0.883618613,0.85234793,0.816613158,0.787767867,0.766597827,0.753093064,0.744209051,0.74033004,0.744733969,0.754371623,0.762690504,0.7720565,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A1 LF.csv,
51A1[BKG-],,,96.2789116,-27.0451788,60.8373421,,,-0.446332643,-0.573935181,-0.704794477,-0.7286904,-0.738813688,-0.746908685,-0.730584904,-0.685186823,-0.568549961,-0.333335419,-0.048600018,0.113902649,0.145737196,0.120986123,0.070628648,0.025797899,-0.011603951,-0.040892343,-0.067213258,-0.096490224,-0.132443448,-0.168284754,-0.194699447,-0.207730452,-0.218894859,-0.230466247,-0.232424617,-0.22609206,-0.214875301,-0.204519729,-0.19195658,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A1[BKG-].csv,
51A2,,,96.7598062,-26.6974041,59.8599559,,,0.2022031,0.25169609,0.258261591,0.244685297,0.231641605,0.227961838,0.245465979,0.293967466,0.422037443,0.664252202,0.949242949,1.11101981,1.14300978,1.11557849,1.06733672,1.02004286,0.980820855,0.952435354,0.927953581,0.899351875,0.862700383,0.822922766,0.791149239,0.768591007,0.754112899,0.744856834,0.740602831,0.744999786,0.754594525,0.762601237,0.771974444,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A2.csv,
51A2 LF,,,95.4650453,-25.183337,53.8227849,,,0.192389011,0.244383891,0.25792257,0.25134024,0.243403872,0.242970958,0.271011641,0.34591489,0.523403009,0.779591878,0.986810664,1.05784452,1.05109517,1.0259004,0.995785793,0.963133474,0.93587025,0.916291058,0.897689084,0.875087321,0.843081534,0.807156026,0.778345128,0.757383406,0.743946632,0.735145827,0.731489182,0.73620975,0.745915373,0.754103839,0.763438066,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A2 LF.csv,
51A2[BKG-],,,96.7598062,-26.6974041,59.8599559,,,-0.438194548,-0.561750074,-0.692315589,-0.716357226,-0.726185645,-0.734635115,-0.719043051,-0.673500438,-0.555954019,-0.321077247,-0.037634671,0.124445399,0.156364976,0.131605603,0.082095188,0.037389739,-0.000145673,-0.029116989,-0.055015326,-0.08401974,-0.119516551,-0.15538623,-0.182168881,-0.195345461,-0.206482172,-0.217854699,-0.22021697,-0.213753263,-0.202299456,-0.19209218,-0.179463447,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A2[BKG-].csv,
51A3,,,96.748419,-27.0130499,60.7136545,,,0.200136915,0.247349843,0.252866377,0.23855936,0.225077569,0.221476719,0.239022503,0.287131111,0.415266047,0.661045551,0.951153974,1.11453462,1.14577595,1.1174552,1.06800699,1.0203251,0.980991522,0.952292025,0.927491983,0.898610552,0.861663401,0.8213738,0.789157132,0.766201417,0.751371264,0.741982917,0.737950524,0.742511094,0.752424161,0.76049149,0.769393285,/Users/GoergeH/.SampleComparator/data/PROD11-25/51A3.csv,
